,brand,model_year,accident,price_usd,mileage_num,has_clean_title,is_sport,is_premium,is_4WD_AWD,engine_hp,engine_displacement,fuel_type_E85 Flex Fuel,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Plug-In Hybrid,transmission_type_CVT,transmission_type_Manual,transmission_type_a/t,int_col_Black,int_col_Blue,int_col_Brown,int_col_Gray,int_col_Orange,int_col_Red,int_col_White,int_col_nan,ext_col_Black,ext_col_Blue,ext_col_Brown,ext_col_Gray,ext_col_Orange,ext_col_Red,ext_col_White,ext_col_nan
1224,0.35127742547052776,0.19999999999999998,1.0,0.41920584732711785,0.21036058285996542,0.0,0.0,0.0,0.0,0.44210526315789467,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2662,0.36679645846244036,0.07999999999999999,1.0,0.43142263437529604,0.12603852803161275,0.0,0.0,0.0,0.0,0.5454545454545454,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2422,0.2190421811292289,0.34,0.0,0.26285102259704596,0.14719683872561126,1.0,0.0,0.0,0.0,0.3789473684210526,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1509,0.011619779009642173,0.04,0.0,0.5136451300738583,0.045443319338108176,1.0,0.0,0.0,0.0,0.47846889952153104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1751,0.6176631472457705,0.24000000000000002,0.0,0.3508062079617711,0.25364287478389724,1.0,0.0,0.0,0.0,0.6028708133971292,0.6329113924050633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3585,0.8732931006614404,0.18,1.0,0.43593960829849365,0.17387009138058782,1.0,0.0,0.0,0.0,0.5167464114832536,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
338,0.04370066059662481,0.16,1.0,0.3753024492321284,0.20968140281551,1.0,0.0,0.0,0.0,0.21818181818181817,0.31645569620253167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.13864312723625005,0.32,0.0,0.4482164015135264,0.2030698938009385,1.0,0.0,0.0,0.0,0.3196172248803828,0.2784810126582279,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342,0.43160368202796384,0.1,0.0,0.4661609653997727,0.04784638182267227,0.0,0.0,0.0,1.0,0.507177033492823,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3347,0.42688878112885575,0.07999999999999999,0.0,0.5049902332691403,0.06223758952827859,1.0,0.0,1.0,0.0,0.507177033492823,0.379746835443038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3747,0.3383261833928337,0.4,1.0,0.26285102259704596,0.6690540874289949,1.0,0.0,0.0,0.0,0.4401913875598086,0.6835443037974684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2583,0.45468524869319005,0.1,1.0,0.5136451300738583,0.05161768337861201,1.0,0.0,0.0,1.0,0.507177033492823,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2487,0.383010589181497,0.060000000000000005,0.0,0.6403593483747749,0.06920474191158311,0.0,1.0,1.0,0.0,0.507177033492823,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2695,0.3383261833928337,0.1,0.0,0.5576056027337921,0.09508520622375896,1.0,0.0,0.0,0.0,0.7272727272727273,0.8481012658227849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2323,0.36797233365735416,0.26,0.0,0.2714883699276187,0.325759446776982,1.0,0.0,0.0,0.0,0.38660287081339706,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.4099961586271297,0.24000000000000002,0.0,0.23173450299484433,0.286801679427019,1.0,0.0,0.0,0.0,0.41722488038277505,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,0.1214187121273671,0.12,0.0,0.4120388065594476,0.17387009138058782,1.0,0.0,0.0,0.0,0.2870813397129187,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
171,0.3103723043425406,0.1,0.0,0.5271510367687084,0.08538404544331935,1.0,0.0,1.0,0.0,0.631578947368421,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,0.3491101847518685,0.19999999999999998,1.0,0.33419675558685347,0.3450333415658187,1.0,0.0,0.0,0.0,0.23923444976076555,0.5443037974683544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2904,0.15940257433763882,0.4,0.0,0.4192199087951882,0.13558903432946406,1.0,0.0,0.0,0.0,0.16076555023923447,0.3417721518987342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3989,0.3491101847518685,0.18,0.0,0.5396555744834803,0.06285008644109658,1.0,0.0,0.0,0.0,0.7368421052631579,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2925,0.6041081007119891,0.52,0.0,0.2714208613783087,0.36882440108668807,1.0,0.0,0.0,0.0,0.21435406698564594,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2665,0.26633753952862804,0.48000000000000004,0.0,0.3022528749031341,0.23487280810076563,1.0,0.0,0.0,0.0,0.09569377990430622,0.31645569620253167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2981,0.25757459581161246,0.060000000000000005,0.0,0.34761254218901283,0.1669202272165967,1.0,0.0,0.0,0.0,0.09569377990430622,0.20253164556962028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2707,0.036841102281359284,0.04,0.0,0.3841849596407598,0.012348728081007655,1.0,0.0,0.0,0.0,0.09569377990430622,0.20253164556962028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2885,0.030147685418181247,0.22,1.0,0.3399055859449691,0.2378834280069153,1.0,0.0,1.0,0.0,0.24688995215311008,0.3037974683544304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3241,0.843417085740259,0.019999999999999997,0.0,0.7105362382758407,0.04865398863917017,1.0,0.0,0.0,0.0,0.5913875598086125,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3107,0.14331807438164557,0.1,1.0,0.3775582969868039,0.18992343788589777,1.0,0.0,1.0,0.0,0.20095693779904308,0.31645569620253167,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3432,0.11908611278448245,0.04,0.0,0.573687733866979,0.02049888861447271,1.0,0.0,1.0,0.0,0.631578947368421,0.7088607594936709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1041,0.26633753952862804,0.060000000000000005,0.0,0.505404158043453,0.07540133366263276,0.0,0.0,0.0,0.0,0.4114832535885168,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,0.3383261833928337,0.22,0.0,0.3558959347265003,0.40355643368733024,1.0,0.0,1.0,0.0,0.4593301435406698,0.6835443037974684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2121,0.3168404301914798,0.04,0.0,0.5239539334346608,0.025023462583353914,1.0,0.0,0.0,0.0,0.4114832535885168,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,0.3658339932776631,0.16,0.0,0.37438792953243527,0.35539639417140034,1.0,0.0,0.0,0.0,0.44210526315789467,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3412,0.28261552276877033,0.07999999999999999,0.0,0.5427097478154435,0.02222771054581378,1.0,0.0,0.0,0.0,0.4114832535885168,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2249,0.6668475205900579,0.30000000000000004,0.0,0.5820610069303447,0.04420844653000741,1.0,0.0,0.0,0.0,0.922488038277512,0.759493670886076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
481,0.42688878112885575,0.1,0.0,0.5172226557801163,0.045697703136576937,0.0,0.0,1.0,0.0,0.5033492822966507,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,0.2553825980805664,0.42000000000000004,1.0,0.125148562445053,0.3603358854038034,1.0,0.0,0.0,0.0,0.24880382775119617,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2947,0.4135095239091955,0.4,0.0,0.3022669357853347,0.19609780192640158,1.0,0.0,0.0,0.0,0.2105263157894737,0.2278481012658228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1763,0.2417694846169427,0.34,0.0,0.41905813112235113,0.39985181526302793,1.0,0.0,0.0,0.0,0.323444976076555,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3254,0.3184098860990714,0.12,1.0,0.5322645785176539,0.14956779451716473,1.0,0.0,1.0,0.0,0.5837320574162679,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3384,0.07902424940734232,0.13999999999999999,0.0,0.36098560875161856,0.4619436897999506,1.0,0.0,0.0,0.0,0.6124401913875598,0.7088607594936709,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,0.6176631472457705,0.12,0.0,0.5054125949242922,0.11336132378365028,1.0,0.0,0.0,0.0,0.5933014354066986,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2722,0.38796180642667366,0.16,0.0,0.46239846580625943,0.2714250432205483,1.0,0.0,0.0,0.0,0.5454545454545454,0.6708860759493671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
405,0.036841102281359284,0.32,0.0,0.11047012148217261,0.367745122252408,1.0,0.0,1.0,0.0,0.1971291866028708,0.3417721518987342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,0.46892794214417766,0.19999999999999998,0.0,0.5053493080331497,0.16164485058039021,1.0,0.0,0.0,0.0,0.937799043062201,0.5569620253164558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,0.5794244594310589,0.19999999999999998,1.0,0.36973947247522876,0.19362805631020005,1.0,0.0,0.0,0.0,0.44401913875598087,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97,0.36797233365735416,0.18,0.0,0.47244102815004463,0.11830081501605336,1.0,0.0,0.0,0.0,0.45167464114832534,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1334,0.38796180642667366,0.019999999999999997,0.0,0.467760938462902,0.02445048160039516,1.0,0.0,0.0,0.0,0.16267942583732056,0.16455696202531647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,0.13488779333465395,0.22,0.0,0.4112151565006086,0.11447764880217338,1.0,0.0,1.0,0.0,0.24880382775119617,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3695,0.5916344103549331,0.26,0.0,0.26285102259704596,0.43116325018523094,1.0,0.0,0.0,0.0,0.30622009569377995,0.40506329113924056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2789,0.5835360188899834,0.1,0.0,0.5214946240310316,0.21651765868115586,1.0,0.0,1.0,0.0,0.6220095693779905,0.7215189873417722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2059,0.45468524869319005,0.19999999999999998,1.0,0.4327255837221895,0.09826129908619413,1.0,0.0,0.0,0.0,0.4688995215311005,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,0.6467698777234601,0.16,0.0,0.5496823421661154,0.12817979748085948,1.0,0.0,0.0,0.0,0.8574162679425837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,0.605512745496231,0.18,1.0,0.41056517056779973,0.20721165719930848,1.0,0.0,0.0,0.0,0.3253588516746412,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.4233338602985377,0.18,0.0,0.43076736728352394,0.1701654729562855,1.0,0.0,0.0,1.0,0.7177033492822966,0.5569620253164558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3150,0.3184098860990714,0.58,0.0,0.3399168347444632,0.48135342059767844,1.0,0.0,0.0,0.0,0.4688995215311005,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3795,0.2712508716627813,0.32,1.0,0.49225789224536887,0.3825635959496172,1.0,0.0,0.0,0.0,0.6181818181818182,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
692,0.13864312723625005,0.62,0.0,0.2646001638612996,0.14542109162756237,1.0,0.0,0.0,0.0,0.27177033492822966,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1387,0.5930807615838747,0.16,0.0,0.47798531969642855,0.2541368239071376,1.0,0.0,0.0,0.0,0.5933014354066986,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,0.15061695975136136,0.04,0.0,0.525279055500331,0.0554803655223512,0.0,0.0,0.0,0.0,0.27177033492822966,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2728,0.5794244594310589,0.18,0.0,0.42269901469840554,0.3208199555445789,1.0,0.0,0.0,0.0,0.6870813397129186,0.5949367088607596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,0.46892794214417766,0.26,0.0,0.2714883699276187,0.33316868362558655,1.0,0.0,0.0,1.0,0.4401913875598086,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.45468524869319005,0.13999999999999999,1.0,0.425770034009773,0.12941467028896025,1.0,0.0,0.0,0.0,0.33875598086124403,0.25316455696202533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1709,0.6523531539751781,0.12,0.0,0.5427266559005453,0.11583106939985183,1.0,0.0,0.0,0.0,0.8574162679425837,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.653864304467854,0.18,1.0,0.6976616523789703,0.04914793776241048,1.0,0.0,0.0,0.0,0.9244019138755981,0.4936708860759494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2041,0.605512745496231,0.019999999999999997,0.0,0.5995977987734114,0.038873795999012105,1.0,0.0,0.0,0.0,0.4325358851674641,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3044,0.36797233365735416,0.28,1.0,0.4804535771926923,0.19091133613237837,1.0,0.0,0.0,0.0,0.662200956937799,0.6329113924050633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2316,0.2135940334089721,0.060000000000000005,0.0,0.5361763968425168,0.04840701407755001,1.0,0.0,0.0,0.0,0.507177033492823,0.3417721518987342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
609,0.4555503761381958,0.04,0.0,0.5447434239983366,0.024944430723635464,1.0,1.0,0.0,0.0,0.5837320574162679,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
167,0.37595832213971736,0.5,0.0,0.42610783364362925,0.20227216596690542,1.0,0.0,0.0,0.0,0.30622009569377995,0.5949367088607596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
731,0.14630136502130586,0.13999999999999999,1.0,0.4250244858077097,0.19704618424302298,0.0,0.0,0.0,0.0,0.4,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2865,0.1214187121273671,0.1,0.0,0.44218963266789424,0.08125463077303038,1.0,0.0,0.0,0.0,0.30239234449760766,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,0.348144328479453,0.34,1.0,0.11047012148217261,0.562855025932329,1.0,1.0,0.0,0.0,0.42488038277511964,0.5822784810126582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2647,0.14807745735387812,0.26,0.0,0.25184368971956883,0.45665596443566314,1.0,0.0,0.0,0.0,0.3406698564593301,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1623,0.3705481522748242,0.46,0.0,0.4482164015135264,0.054828352679673995,1.0,0.0,0.0,0.0,0.3502392344497608,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587,0.7023713690531501,0.28,0.0,0.5974111350776394,0.19486292911830083,1.0,0.0,0.0,0.0,0.9435406698564592,0.8354430379746836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1402,0.2135940334089721,0.060000000000000005,0.0,0.5320845955490261,0.04460360582859966,0.0,0.0,0.0,0.0,0.44784688995215305,0.3417721518987342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1701,0.37595832213971736,0.16,0.0,0.37067946497213855,0.3159594961718943,1.0,0.0,0.0,0.0,0.461244019138756,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2906,0.030147685418181247,0.28,0.0,0.11687565558129154,0.33316868362558655,1.0,0.0,0.0,0.0,0.18755980861244018,0.3037974683544304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3144,0.33532846920495807,0.060000000000000005,0.0,0.6284806363291744,0.04717214126944925,1.0,0.0,0.0,0.0,1.0,0.6582278481012659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2090,0.14276507668590988,0.019999999999999997,0.0,0.5054083765366031,0.028523092121511485,0.0,1.0,0.0,0.0,0.4019138755980861,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
