mileage_num,has_clean_title,hp,displacement_l,cylinders,is_turbo,is_electric,num_speeds,car_age,accident_flag,brand_freq,model_freq,fuel_type_clean_Flex,fuel_type_clean_Gasoline,fuel_type_clean_Hybrid,fuel_type_clean_PluginHybrid,transmission_type_cvt,transmission_type_manual,transmission_type_other
1.5254379545003889,1,-0.528366303881857,-0.12475303745875882,-0.123360369239446,0,0,0.04694962026264967,0.9198584791400976,0,-1.0429085307853976,-0.7306252329718111,0,1,0,0,0,0,0
1.191596996686119,1,-0.21109286133634156,0.09390906961702614,-0.123360369239446,0,0,-0.7047138001423664,0.9198584791400976,1,-0.8872694034748624,-0.22016003638098877,0,1,0,0,0,1,0
-0.4795154550013118,1,2.0007562809809665,0.9685574979201667,1.1286203036756266,0,0,0.7986130406676657,-0.4060711141102957,0,-1.1304555398975735,0.29030516020983343,0,1,0,0,0,0,0
0.046656047766299114,1,-1.2807576104897938,-1.2180635728376843,-1.3753410421545185,0,1,0.04694962026264967,-0.2403299149539965,1,1.5154096243815247,-0.7306252329718111,0,0,0,1,1,0,0
-0.24868827845544525,1,0.5956881782793978,-0.4891898825850673,-0.123360369239446,0,1,0.7986130406676657,-0.737553512422894,0,-0.5078990306554328,-0.22016003638098877,0,0,1,0,0,0,0
-1.0594448902901006,1,2.725952721085002,0.23968380766754965,1.1286203036756266,0,0,0.04694962026264967,-0.5718123132665948,0,1.0582196879068275,-0.4753926346764,0,1,0,0,0,0,1
0.7242196557461412,1,0.7044676442950031,0.5312332837685967,1.1286203036756266,0,0,-0.7047138001423664,0.5883760808274993,0,1.5154096243815247,-0.7306252329718111,0,1,0,0,0,0,0
1.5254379545003889,1,-1.036003811954682,0.09390906961702614,-0.123360369239446,0,0,0.04694962026264967,1.9143056740778925,0,-1.3444593399495595,-0.7306252329718111,0,1,0,0,0,0,0
-0.36314803542033774,1,-0.24735268334154334,0.9685574979201667,1.1286203036756266,0,0,0.04694962026264967,1.9143056740778925,0,1.0582196879068275,0.29030516020983343,0,1,0,0,0,0,0
-0.3191573354934974,1,-0.16576808382983935,1.8432059262233071,1.1286203036756266,0,0,2.301939881477698,-1.0690359107354923,1,-0.7997223943626863,0.29030516020983343,0,1,0,0,0,0,0
-0.9068318810035773,1,-0.10231339532073626,-0.27052777550928236,-0.123360369239446,0,1,2.301939881477698,-1.0690359107354923,0,1.5154096243815247,-0.4753926346764,0,0,1,0,0,0,0
0.40380864274908546,0,-0.16576808382983935,-0.27052777550928236,-0.123360369239446,0,0,0.7986130406676657,-0.5718123132665948,1,-0.9067242943886793,-0.7306252329718111,0,1,0,0,0,0,0
-0.02215334279576211,1,0.5956881782793978,1.4787690810969987,1.1286203036756266,0,1,0.7986130406676657,-0.737553512422894,1,-0.7608126125350525,0.29030516020983343,0,0,1,0,0,0,0
0.13284424476086318,1,0.9038966653236129,0.9685574979201667,1.1286203036756266,0,0,0.7986130406676657,-0.07458871579769735,0,-0.8872694034748624,-0.4753926346764,0,1,0,0,0,0,0
0.7814495342285875,1,-1.7702652075600176,-1.3638383108882077,-1.3753410421545185,0,1,0.04694962026264967,0.25689368251490097,1,-0.07016398509455267,-0.7306252329718111,0,0,0,1,0,0,0
0.642190163254635,1,-0.35613214935714865,0.09390906961702614,-0.123360369239446,0,0,0.04694962026264967,0.9198584791400976,0,-0.8872694034748624,0.0350725619144223,0,1,0,0,0,0,1
-0.7446805586366462,1,2.0007562809809665,0.9685574979201667,1.1286203036756266,0,0,0.7986130406676657,0.09115248335860181,0,-1.1304555398975735,0.29030516020983343,0,1,0,0,0,0,0
-0.41583767687650997,1,1.5475085059159444,0.23968380766754965,1.1286203036756266,0,0,0.04694962026264967,-0.9032947115791932,0,-0.07989143055146097,-0.7306252329718111,0,1,0,0,0,0,1
-1.170509007798368,0,-0.16576808382983935,-0.4891898825850673,-0.123360369239446,0,0,0.04694962026264967,-1.2347771098917915,0,-0.5078990306554328,-0.4753926346764,0,0,1,0,0,0,0
0.2186890624845326,1,-0.3470671938558482,-1.2180635728376843,-1.3753410421545185,0,0,-1.4563772205473824,0.4226348816712001,0,-1.3444593399495595,-0.7306252329718111,0,1,0,0,0,1,0
